"ANIO","MES","AEROPUERTO_OPERACION","ORIGEN","DESTINO","EMPRESA","EXPLOTADOR","TIPO_VUELO","TRAFICO","TIPO_OPERACION","TotalOperaciones"
"2025","11","SKUC","SQEO","SKUC","1CP","1CP","N","N","LLEGADA","1"
"2025","11","SKUC","ZZZZ","SKUC","1CP","1CP","N","N","LLEGADA","2"
"2025","11","SKUC","ZZZZ","SKUC","1EN","1EN","N","N","LLEGADA","2"
"2025","11","SKUC","ZZZZ","SKUC","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUC","ZZZZ","SKUC","HTS","HTS","N","N","LLEGADA","28"
"2025","11","SKUI","AFIL","SKUI","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUI","SKBG","SKUI","0EA","0EA","N","N","LLEGADA","3"
"2025","11","SKUI","SKBG","SKUI","1GQ","1GQ","N","N","LLEGADA","1"
"2025","11","SKUI","SKBG","SKUI","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUI","SKBG","SKUI","OEZ","OEZ","N","N","LLEGADA","2"
"2025","11","SKUI","SKBO","SKUI","AVR","EFY","S","N","LLEGADA","13"
"2025","11","SKUI","SKBO","SKUI","EFY","EFY","S","N","LLEGADA","41"
"2025","11","SKUI","SKBO","SKUI","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKUI","SKBO","SKUI","NSE","1EH","S","N","LLEGADA","3"
"2025","11","SKUI","SKBO","SKUI","NSE","NSE","S","N","LLEGADA","30"
"2025","11","SKUI","SKBS","SKUI","NSE","NSE","S","N","LLEGADA","13"
"2025","11","SKUI","SKCO","SKUI","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUI","SKGB","SKUI","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKUI","SKJC","SKUI","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUI","SKLC","SKUI","Estado","Estado","M","N","LLEGADA","4"
"2025","11","SKUI","SKMD","SKUI","EFY","EFY","S","N","LLEGADA","138"
"2025","11","SKUI","SKMD","SKUI","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKUI","SKMD","SKUI","NSE","1EH","S","N","LLEGADA","8"
"2025","11","SKUI","SKMD","SKUI","NSE","NSE","S","N","LLEGADA","123"
"2025","11","SKUI","SKNQ","SKUI","NSE","1EH","N","N","LLEGADA","1"
"2025","11","SKUI","SKNQ","SKUI","NSE","1EH","S","N","LLEGADA","2"
"2025","11","SKUI","SKNQ","SKUI","NSE","NSE","S","N","LLEGADA","23"
"2025","11","SKUI","SKQU","SKUI","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUI","SKRG","SKUI","EFY","EFY","S","N","LLEGADA","1"
"2025","11","SKUI","SKRG","SKUI","Estado","Estado","M","N","LLEGADA","5"
"2025","11","SKUI","SKTI","SKUI","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUI","SKUI","SKBO","AVR","AVR","S","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKBO","AVR","EFY","S","N","SALIDA","12"
"2025","11","SKUI","SKUI","SKBO","EFY","EFY","S","N","SALIDA","41"
"2025","11","SKUI","SKUI","SKBO","Estado","Estado","M","N","SALIDA","7"
"2025","11","SKUI","SKUI","SKBO","NSE","1EH","S","N","SALIDA","2"
"2025","11","SKUI","SKUI","SKBO","NSE","NSE","S","N","SALIDA","30"
"2025","11","SKUI","SKUI","SKBQ","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKBS","NSE","NSE","S","N","SALIDA","13"
"2025","11","SKUI","SKUI","SKCU","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKLC","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKMD","EFY","EFY","S","N","SALIDA","138"
"2025","11","SKUI","SKUI","SKMD","Estado","Estado","M","N","SALIDA","3"
"2025","11","SKUI","SKUI","SKMD","NSE","1EH","S","N","SALIDA","4"
"2025","11","SKUI","SKUI","SKMD","NSE","NSE","S","N","SALIDA","126"
"2025","11","SKUI","SKUI","SKNC","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKNQ","NSE","1EH","N","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKNQ","NSE","1EH","S","N","SALIDA","2"
"2025","11","SKUI","SKUI","SKNQ","NSE","NSE","S","N","SALIDA","24"
"2025","11","SKUI","SKUI","SKRG","EFY","EFY","S","N","SALIDA","1"
"2025","11","SKUI","SKUI","SKRG","Estado","Estado","M","N","SALIDA","4"
"2025","11","SKUI","SKUI","SKRG","NSE","NSE","S","N","SALIDA","2"
"2025","11","SKUI","SKUI","SKTI","Estado","Estado","M","N","SALIDA","6"
"2025","11","SKUI","SKUI","SKUI","Estado","Estado","M","N","LLEGADA","7"
"2025","11","SKUI","SKUI","SKUI","Estado","Estado","M","N","SALIDA","7"
"2025","11","SKUI","SKUI","SQZJ","NSE","1EH","N","N","SALIDA","1"
"2025","11","SKUI","SKUI","SQZJ","NSE","1EH","S","N","SALIDA","4"
"2025","11","SKUI","SKUI","SQZJ","NSE","NSE","S","N","SALIDA","7"
"2025","11","SKUI","SKUI","ZZZZ","Estado","Estado","M","N","SALIDA","9"
"2025","11","SKUI","SQZJ","SKUI","NSE","1EH","N","N","LLEGADA","4"
"2025","11","SKUI","SQZJ","SKUI","NSE","1EH","S","N","LLEGADA","5"
"2025","11","SKUI","SQZJ","SKUI","NSE","NSE","S","N","LLEGADA","3"
"2025","11","SKUI","ZZZZ","SKUI","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKUI","ZZZZ","SKUI","NSE","NSE","S","N","LLEGADA","1"
"2025","11","SKUL","SKAR","SKUL","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUL","SKEJ","SKUL","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUM","AFIL","SKUM","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUM","SKAP","SKUM","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUM","SKBG","SKUM","0EC","0EC","N","N","LLEGADA","1"
"2025","11","SKUM","SKCC","SKUM","0EC","0EC","N","N","LLEGADA","1"
"2025","11","SKUM","SKCI","SKUM","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUM","SKPD","SKUM","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUM","SKSA","SKUM","1DY","1DY","N","N","LLEGADA","1"
"2025","11","SKUM","SKTM","SKUM","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUM","SKUA","SKUM","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUM","SKUM","SKCI","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKUM","SKUM","SKPC","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUM","SKUM","SKTI","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUM","SKUM","SKUM","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKUM","SKUM","SKUM","Estado","Estado","M","N","SALIDA","3"
"2025","11","SKUM","SKUM","SKYP","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKUM","SKUM","ZZZZ","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUM","SKYP","SKUM","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUR","SKMD","SKUR","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUR","SKUR","SKMD","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKUR","SKUR","SKUR","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKUR","SKUR","SKUR","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKUR","SKUR","ZZZZ","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKUR","ZZZZ","SKUR","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKUW","SKUW","SKSJ","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKVG","AFIL","SKVG","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKVG","SKBO","SKVG","Estado","Estado","M","N","LLEGADA","5"
"2025","11","SKVG","SKBO","SKVG","NSE","NSE","S","N","LLEGADA","30"
"2025","11","SKVG","SKCL","SKVG","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVG","SKFL","SKVG","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVG","SKGY","SKVG","Estado","Estado","M","N","LLEGADA","4"
"2025","11","SKVG","SKIB","SKVG","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVG","SKNV","SKVG","1CV","1CV","N","N","LLEGADA","3"
"2025","11","SKVG","SKNV","SKVG","Estado","Estado","M","N","LLEGADA","5"
"2025","11","SKVG","SKPP","SKVG","Estado","Estado","M","N","LLEGADA","5"
"2025","11","SKVG","SKQU","SKVG","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVG","SKSV","SKVG","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVG","SKVG","SKBO","Estado","Estado","M","N","SALIDA","5"
"2025","11","SKVG","SKVG","SKBO","NSE","NSE","S","N","SALIDA","30"
"2025","11","SKVG","SKVG","SKCL","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKVG","SKVG","SKCO","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKFL","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKGY","Estado","Estado","M","N","SALIDA","3"
"2025","11","SKVG","SKVG","SKIB","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKNV","1CV","1CV","N","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKNV","Estado","Estado","M","N","SALIDA","7"
"2025","11","SKVG","SKVG","SKPP","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKQU","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKSV","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKVG","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVG","SKVG","SKVG","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","SKVV","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVG","SKVG","ZZZZ","Estado","Estado","M","N","SALIDA","58"
"2025","11","SKVG","ZZZZ","SKVG","Estado","Estado","M","N","LLEGADA","58"
"2025","11","SKVH","SKNA","SKVH","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVH","SKSJ","SKVH","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVH","SKUB","SKVH","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVH","SKVH","SKNA","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVH","SKVH","SKSJ","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVP","SKBG","SKVP","1FZ","1FZ","N","N","LLEGADA","1"
"2025","11","SKVP","SKBG","SKVP","1GB","1GB","N","N","LLEGADA","9"
"2025","11","SKVP","SKBG","SKVP","4AU","4AU","G","N","LLEGADA","1"
"2025","11","SKVP","SKBO","SKVP","AVA","AVA","S","N","LLEGADA","117"
"2025","11","SKVP","SKBO","SKVP","AVA","AVR","S","N","LLEGADA","20"
"2025","11","SKVP","SKBO","SKVP","Estado","Estado","M","N","LLEGADA","15"
"2025","11","SKVP","SKBQ","SKVP","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKVP","SKEJ","SKVP","HTS","HTS","N","N","LLEGADA","1"
"2025","11","SKVP","SKPQ","SKVP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVP","SKSM","SKVP","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKVP","SKVP","SKBG","1GQ","1GQ","N","N","SALIDA","1"
"2025","11","SKVP","SKVP","SKBN","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVP","SKVP","SKBO","AVA","AVA","S","N","SALIDA","115"
"2025","11","SKVP","SKVP","SKBO","AVA","AVR","S","N","SALIDA","20"
"2025","11","SKVP","SKVP","SKBO","Estado","Estado","M","N","SALIDA","16"
"2025","11","SKVP","SKVP","SKBQ","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKVP","SKVP","SKCG","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVP","SKVP","SKSM","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKVP","SKVP","SKSR","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVP","ZZZZ","SKVP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","SKBG","SKVV","0EC","0EC","N","N","LLEGADA","3"
"2025","11","SKVV","SKBG","SKVV","0ES","0ES","N","N","LLEGADA","1"
"2025","11","SKVV","SKBG","SKVV","1DF","1DF","N","N","LLEGADA","1"
"2025","11","SKVV","SKBO","SKVV","AVR","AVA","S","N","LLEGADA","2"
"2025","11","SKVV","SKBO","SKVV","AVR","EFY","N","N","LLEGADA","1"
"2025","11","SKVV","SKBO","SKVV","AVR","EFY","S","N","LLEGADA","85"
"2025","11","SKVV","SKBO","SKVV","EFY","EFY","N","N","LLEGADA","1"
"2025","11","SKVV","SKBO","SKVV","EFY","EFY","S","N","LLEGADA","83"
"2025","11","SKVV","SKBO","SKVV","Estado","Estado","M","N","LLEGADA","6"
"2025","11","SKVV","SKBO","SKVV","NSE","1EH","S","N","LLEGADA","8"
"2025","11","SKVV","SKBO","SKVV","NSE","NSE","S","N","LLEGADA","30"
"2025","11","SKVV","SKCL","SKVV","EFY","EFY","S","N","LLEGADA","13"
"2025","11","SKVV","SKEJ","SKVV","4AG","4AG","G","N","LLEGADA","2"
"2025","11","SKVV","SKGY","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","SKMD","SKVV","EFY","EFY","S","N","LLEGADA","15"
"2025","11","SKVV","SKMO","SKVV","EFY","EFY","N","N","LLEGADA","7"
"2025","11","SKVV","SKMO","SKVV","EFY","EFY","S","N","LLEGADA","9"
"2025","11","SKVV","SKMU","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","SKMU","SKVV","NSE","NSE","S","N","LLEGADA","10"
"2025","11","SKVV","SKNA","SKVV","NSE","1EH","S","N","LLEGADA","8"
"2025","11","SKVV","SKNV","SKVV","0EC","0EC","N","N","LLEGADA","2"
"2025","11","SKVV","SKNV","SKVV","1FZ","1FZ","N","N","LLEGADA","1"
"2025","11","SKVV","SKPC","SKVV","NSE","NSE","S","N","LLEGADA","17"
"2025","11","SKVV","SKPD","SKVV","NSE","NSE","S","N","LLEGADA","22"
"2025","11","SKVV","SKSA","SKVV","0EA","0EA","N","N","LLEGADA","4"
"2025","11","SKVV","SKSA","SKVV","1BT","1BT","N","N","LLEGADA","1"
"2025","11","SKVV","SKSA","SKVV","1DY","1DY","N","N","LLEGADA","1"
"2025","11","SKVV","SKSA","SKVV","1GQ","1GQ","N","N","LLEGADA","3"
"2025","11","SKVV","SKSA","SKVV","1GS","1GS","N","N","LLEGADA","1"
"2025","11","SKVV","SKSJ","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","SKSJ","SKVV","UNO","HTS","N","N","LLEGADA","1"
"2025","11","SKVV","SKUC","SKVV","0EA","0EA","N","N","LLEGADA","2"
"2025","11","SKVV","SKUC","SKVV","0EU","0EU","N","N","LLEGADA","2"
"2025","11","SKVV","SKUC","SKVV","1BB","1BB","N","N","LLEGADA","1"
"2025","11","SKVV","SKUC","SKVV","1BR","1BR","N","N","LLEGADA","1"
"2025","11","SKVV","SKUC","SKVV","1BT","1BT","N","N","LLEGADA","1"
"2025","11","SKVV","SKUC","SKVV","1CP","1CP","N","N","LLEGADA","2"
"2025","11","SKVV","SKUC","SKVV","1DY","1DY","N","N","LLEGADA","1"
"2025","11","SKVV","SKUC","SKVV","1GQ","1GQ","N","N","LLEGADA","1"
"2025","11","SKVV","SKUC","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","SKVG","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","SKVV","SKBG","0EC","0EC","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKBG","1DF","1DF","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKBG","1FZ","1FZ","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKBO","AVR","AVA","S","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKBO","AVR","EFY","S","N","SALIDA","86"
"2025","11","SKVV","SKVV","SKBO","EFY","EFY","S","N","SALIDA","83"
"2025","11","SKVV","SKVV","SKBO","Estado","Estado","M","N","SALIDA","4"
"2025","11","SKVV","SKVV","SKBO","NSE","1EH","S","N","SALIDA","9"
"2025","11","SKVV","SKVV","SKBO","NSE","NSE","S","N","SALIDA","30"
"2025","11","SKVV","SKVV","SKCC","0EC","0EC","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKCC","1GQ","1GQ","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKCL","EFY","EFY","S","N","SALIDA","13"
"2025","11","SKVV","SKVV","SKEJ","4AG","4AG","G","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKGY","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKMD","EFY","EFY","S","N","SALIDA","15"
"2025","11","SKVV","SKVV","SKMO","EFY","EFY","N","N","SALIDA","6"
"2025","11","SKVV","SKVV","SKMO","EFY","EFY","S","N","SALIDA","11"
"2025","11","SKVV","SKVV","SKMU","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKMU","NSE","NSE","S","N","SALIDA","10"
"2025","11","SKVV","SKVV","SKNA","NSE","1EH","S","N","SALIDA","8"
"2025","11","SKVV","SKVV","SKNV","0EC","0EC","N","N","SALIDA","4"
"2025","11","SKVV","SKVV","SKNV","1BR","1BR","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKPC","NSE","NSE","S","N","SALIDA","17"
"2025","11","SKVV","SKVV","SKPD","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKPD","NSE","NSE","S","N","SALIDA","22"
"2025","11","SKVV","SKVV","SKQU","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKSA","0EA","0EA","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKSA","0EC","0EC","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKSA","0ES","0ES","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKSA","1BT","1BT","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKSA","1DY","1DY","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKSA","1GQ","1GQ","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKSJ","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKSJ","UNO","HTS","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKTR","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKUC","0EA","0EA","N","N","SALIDA","3"
"2025","11","SKVV","SKVV","SKUC","0EC","0EC","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKUC","0EU","0EU","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKUC","1BB","1BB","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKUC","1BR","1BR","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKUC","1BT","1BT","N","N","SALIDA","1"
"2025","11","SKVV","SKVV","SKUC","1CP","1CP","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKUC","1DY","1DY","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKUC","1GQ","1GQ","N","N","SALIDA","2"
"2025","11","SKVV","SKVV","SKVV","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKVV","SKVV","SKVV","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKVV","SKYP","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKVV","ZZZZ","SKVV","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","AFIL","SKYP","Estado","Estado","M","N","LLEGADA","5"
"2025","11","SKYP","SKAP","SKYP","Estado","Estado","M","N","LLEGADA","7"
"2025","11","SKYP","SKBG","SKYP","1GQ","1GQ","N","N","LLEGADA","1"
"2025","11","SKYP","SKBO","SKYP","ARE","ARE","S","N","LLEGADA","32"
"2025","11","SKYP","SKBO","SKYP","AVR","AVA","S","N","LLEGADA","19"
"2025","11","SKYP","SKBO","SKYP","AVR","AVR","S","N","LLEGADA","23"
"2025","11","SKYP","SKBO","SKYP","AVR","EFY","S","N","LLEGADA","43"
"2025","11","SKYP","SKBO","SKYP","EFY","EFY","N","N","LLEGADA","1"
"2025","11","SKYP","SKBO","SKYP","EFY","EFY","S","N","LLEGADA","133"
"2025","11","SKYP","SKBO","SKYP","Estado","Estado","M","N","LLEGADA","24"
"2025","11","SKYP","SKBO","SKYP","KRE","KRE","N","N","LLEGADA","6"
"2025","11","SKYP","SKCC","SKYP","0EC","0EC","N","N","LLEGADA","1"
"2025","11","SKYP","SKGY","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKIB","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKIM","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKLT","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKMD","SKYP","NSE","1EH","S","N","LLEGADA","1"
"2025","11","SKYP","SKMD","SKYP","NSE","NSE","S","N","LLEGADA","11"
"2025","11","SKYP","SKMU","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKOE","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKPD","SKYP","KRE","KRE","N","N","LLEGADA","1"
"2025","11","SKYP","SKPQ","SKYP","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKYP","SKPZ","SKYP","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKYP","SKQU","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKSA","SKYP","0EA","0EA","N","N","LLEGADA","4"
"2025","11","SKYP","SKSA","SKYP","1DW","1DW","N","N","LLEGADA","1"
"2025","11","SKYP","SKSA","SKYP","1GQ","1GQ","N","N","LLEGADA","1"
"2025","11","SKYP","SKSA","SKYP","1GS","1GS","N","N","LLEGADA","1"
"2025","11","SKYP","SKSA","SKYP","Estado","Estado","M","N","LLEGADA","6"
"2025","11","SKYP","SKSA","SKYP","HTS","HTS","N","N","LLEGADA","1"
"2025","11","SKYP","SKSJ","SKYP","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKYP","SKTI","SKYP","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SKYP","SKTM","SKYP","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKYP","SKTQ","SKYP","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKYP","SKUA","SKYP","Estado","Estado","M","N","LLEGADA","6"
"2025","11","SKYP","SKUC","SKYP","0EA","0EA","N","N","LLEGADA","3"
"2025","11","SKYP","SKUC","SKYP","1AE","1AE","N","N","LLEGADA","2"
"2025","11","SKYP","SKUC","SKYP","1CP","1CP","N","N","LLEGADA","1"
"2025","11","SKYP","SKUC","SKYP","1GQ","1GQ","N","N","LLEGADA","2"
"2025","11","SKYP","SKUC","SKYP","1GS","1GS","N","N","LLEGADA","1"
"2025","11","SKYP","SKUC","SKYP","1HD","1HD","N","N","LLEGADA","1"
"2025","11","SKYP","SKUC","SKYP","Estado","Estado","M","N","LLEGADA","14"
"2025","11","SKYP","SKUM","SKYP","Estado","Estado","M","N","LLEGADA","2"
"2025","11","SKYP","SKYP","SKAP","Estado","Estado","M","N","SALIDA","12"
"2025","11","SKYP","SKYP","SKBO","ARE","ARE","S","N","SALIDA","32"
"2025","11","SKYP","SKYP","SKBO","AVR","AVA","S","N","SALIDA","19"
"2025","11","SKYP","SKYP","SKBO","AVR","AVR","S","N","SALIDA","23"
"2025","11","SKYP","SKYP","SKBO","AVR","EFY","S","N","SALIDA","43"
"2025","11","SKYP","SKYP","SKBO","EFY","EFY","S","N","SALIDA","133"
"2025","11","SKYP","SKYP","SKBO","Estado","Estado","M","N","SALIDA","24"
"2025","11","SKYP","SKYP","SKBO","KRE","KRE","N","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKMD","NSE","1EH","S","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKMD","NSE","NSE","S","N","SALIDA","11"
"2025","11","SKYP","SKYP","SKMU","KRE","KRE","N","N","SALIDA","6"
"2025","11","SKYP","SKYP","SKOE","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKPQ","Estado","Estado","M","N","SALIDA","3"
"2025","11","SKYP","SKYP","SKPZ","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKYP","SKYP","SKRG","ARE","ARE","S","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKSA","0EA","0EA","N","N","SALIDA","6"
"2025","11","SKYP","SKYP","SKSA","1EN","1EN","N","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKSA","1GS","1GS","N","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKSA","Estado","Estado","M","N","SALIDA","6"
"2025","11","SKYP","SKYP","SKSA","HTS","HTS","N","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKSJ","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKSM","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKTI","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKTM","Estado","Estado","M","N","SALIDA","4"
"2025","11","SKYP","SKYP","SKTQ","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKYP","SKYP","SKUA","Estado","Estado","M","N","SALIDA","6"
"2025","11","SKYP","SKYP","SKUC","0EC","0EC","N","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKUC","1AE","1AE","N","N","SALIDA","2"
"2025","11","SKYP","SKYP","SKUC","1GS","1GS","N","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKUC","Estado","Estado","M","N","SALIDA","12"
"2025","11","SKYP","SKYP","SKUM","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKYP","SKYP","SKVV","Estado","Estado","M","N","SALIDA","1"
"2025","11","SKYP","SKYP","SKYP","Estado","Estado","M","N","LLEGADA","97"
"2025","11","SKYP","SKYP","SKYP","Estado","Estado","M","N","SALIDA","96"
"2025","11","SKYP","SKYP","ZZZZ","Estado","Estado","M","N","SALIDA","2"
"2025","11","SKYP","ZZZZ","SKYP","Estado","Estado","M","N","LLEGADA","3"
"2025","11","SKZI","SKPP","SKZI","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SQCD","SKNV","SQCD","1BR","1BR","N","N","LLEGADA","1"
"2025","11","SQEO","SQEO","SKUC","1CP","1CP","N","N","SALIDA","1"
"2025","11","SQGJ","SKSJ","SQGJ","Estado","Estado","M","N","LLEGADA","7"
"2025","11","SQGJ","SQGJ","SKSJ","Estado","Estado","M","N","SALIDA","6"
"2025","11","SQKM","SKMU","SQKM","TRA","TRA","G","N","LLEGADA","1"
"2025","11","SQKS","SKBG","SQKS","4BI","4BI","G","N","LLEGADA","1"
"2025","11","SQKS","SQKS","SKBG","4BI","4BI","G","N","SALIDA","1"
"2025","11","SQQK","SKLP","SQQK","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SQYF","SKSR","SQYF","Estado","Estado","M","N","LLEGADA","1"
"2025","11","SQZJ","SKCL","SQZJ","NSE","1EH","S","N","LLEGADA","8"
"2025","11","SQZJ","SKCL","SQZJ","NSE","NSE","S","N","LLEGADA","2"
